n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,5007,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,5007,2.18548,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.152992,0,0.152992
2,10112,pytorch_vgg19,130000,149,8,J65,JJ2,5007,7.21089e+06,0.0108931,43269.4,7.08002e+06,5105,0.43316,5007,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.155986,0,0.155986
2,10112,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,69016.1,562368,5105,4.41373,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.155986,0,0.155986
3,15064,pytorch_vgg19,130000,149,8,J65,JJ2,5007,7.21089e+06,0.0108931,43081.9,7.04935e+06,4952,0.853338,5007,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.151311,0,0.151311
3,15064,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67443.9,549557,4952,6.57521,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.151311,0,0.151311
3,15064,pytorch_vgg19,130000,8111,32,J82,JJ3,10112,1.41583e+08,0.00437808,43200.5,1.81844e+08,4952,11.4628,10112,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.829001,0,0.829001
4,20226,pytorch_vgg19,130000,8111,32,J82,JJ3,10112,1.41583e+08,0.00437808,38248.5,1.61e+08,5162,23.4118,10112,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.925883,0,0.925883
4,20226,tf_alexnet,130000,343,256,J90,JJ4,15064,391352,0.00685291,60663.3,494238,5162,2.62061,15064,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.126182,0,0.126182
4,20226,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65918.8,537130,5162,8.82834,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.126182,0,0.126182
4,20226,pytorch_vgg19,130000,149,8,J65,JJ2,5007,7.21089e+06,0.0108931,42900.1,7.0196e+06,5162,1.29134,5007,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.126182,0,0.126182
5,25245,pytorch_vgg19,130000,8111,32,J82,JJ3,10112,1.41583e+08,0.00437808,33086.5,1.39271e+08,5019,35.0297,10112,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.840218,0,0.840218
5,25245,pytorch_alexnet,130000,1497,1024,J32,JJ5,20226,526407,0.0133105,77052.1,572518,5019,6.51378,20226,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.230038,0,0.230038
5,25245,tf_alexnet,130000,343,256,J90,JJ4,15064,391352,0.00685291,59073.5,481286,5019,5.16863,15064,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0766792,0,0.0766792
5,25245,pytorch_vgg19,130000,149,8,J65,JJ2,5007,7.21089e+06,0.0108931,42710.6,6.98859e+06,5019,1.7172,5007,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0766792,0,0.0766792
