n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,5623,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,5623,2.85465,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.171814,0,0.171814
2,11099,tf_resnet50,130000,86,64,J140,JJ2,5623,160880,0.00820137,57423.3,361924,5476,9.5362,5623,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.916723,0,0.916723
2,11099,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,58931.6,480129,5476,5.542,0,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.167322,0,0.167322
3,16751,pytorch_resnet50,130000,63,16,J46,JJ3,11099,384418,0.00898677,78756.1,363367,5652,4.58848,11099,0,n1,In-house server 3,Quadro P600,8,0.44,0,0.6908,0,0.6908
3,16751,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,57301.3,466847,5652,8.31573,0,0,n3,In-house server 1,Quadro P600,2,0.11,0,0.1727,0,0.1727
3,16751,tf_resnet50,130000,86,64,J140,JJ2,5623,160880,0.00820137,51947.3,327410,5652,19.3789,5623,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.946187,0,0.946187
4,22255,pytorch_alexnet,130000,952,1024,J20,JJ4,16751,720131,0.00377904,49145.6,364215,5504,3.3564,16751,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.134542,0,0.134542
4,22255,pytorch_resnet50,130000,63,16,J46,JJ3,11099,384418,0.00898677,75142.4,346694,5504,7.17083,11099,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.134542,0,0.134542
4,22255,tf_resnet50,130000,86,64,J140,JJ2,5623,160880,0.00820137,46295.3,291787,5504,28.9639,5623,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.92141,0,0.92141
4,22255,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,55618.7,453138,5504,11.0168,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.134542,0,0.134542
5,27910,pytorch_resnet50,130000,63,16,J46,JJ3,11099,384418,0.00898677,73108.6,337311,5655,9.82403,11099,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.138233,0,0.138233
5,27910,pytorch_alexnet,130000,952,1024,J20,JJ4,16751,720131,0.00377904,47496,351990,5655,6.80489,16751,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.138233,0,0.138233
5,27910,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,53980.1,439788,5655,13.792,0,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.138233,0,0.138233
