n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,6259,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,6259,4.35158,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.191247,0,0.191247
2,12670,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,42631.7,352343,6411,8.80885,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.195892,0,0.195892
2,12670,tf_alexnet,130000,475,1024,J92,JJ2,6259,148947,0.00498911,71843.9,598714,6411,7.8212,6259,0,n1,Standard_NV6,M60,1,0.62,0,1.10412,0,1.10412
3,19112,tf_alexnet,130000,232,128,J113,JJ3,12670,156958,0.0110549,48952.6,390266,6442,11.4956,12670,0,n3,Standard_NV6,M60,1,0.62,0,1.10946,0,1.10946
3,19112,tf_alexnet,130000,475,1024,J92,JJ2,6259,148947,0.00498911,66224.8,551887,6442,14.8897,6259,0,n1,Standard_NC6,K80,1,0.56,0,1.00209,0,1.00209
3,19112,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,40645.1,335924,6442,13.1207,0,0,n2,In-house server 1,Quadro P600,2,0.11,0,0.196839,0,0.196839
4,25427,tf_alexnet,130000,366,512,J95,JJ4,19112,694352,0.0147667,58474,483260,6315,3.34639,19112,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.192958,0,0.192958
4,25427,tf_alexnet,130000,232,128,J113,JJ3,12670,156958,0.0110549,43325.2,345402,6315,22.7645,12670,0,n1,Standard_NV6,M60,1,0.62,0,1.08758,0,1.08758
4,25427,tf_alexnet,130000,475,1024,J92,JJ2,6259,148947,0.00498911,61146.5,509567,6315,21.8188,6259,0,n3,Standard_NC6,K80,1,0.56,0,0.982333,0,0.982333
4,25427,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,38723.2,320040,6315,17.5112,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.192958,0,0.192958
5,31875,tf_vgg19,130000,14,32,J176,JJ5,25427,953280,0.00573196,45374.5,685012,6448,1.43185,25427,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788089,0,0.0788089
5,31875,tf_alexnet,130000,366,512,J95,JJ4,19112,694352,0.0147667,56517.3,467088,6448,6.76325,19112,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788089,0,0.0788089
5,31875,tf_alexnet,130000,232,128,J113,JJ3,12670,156958,0.0110549,37808.8,301424,6448,26.7835,12670,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788089,0,0.0788089
5,31875,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,36766.3,303867,6448,21.9942,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788089,0,0.0788089
5,31875,tf_alexnet,130000,475,1024,J92,JJ2,6259,148947,0.00498911,56168.4,468082,6448,29.6852,6259,0,n2,Standard_NV6,M60,1,0.62,0,1.11049,0,1.11049
6,38344,tf_vgg19,130000,14,32,J176,JJ5,25427,953280,0.00573196,44724.8,675203,6469,2.86837,25427,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.065888,0,0.065888
6,38344,tf_alexnet,130000,339,512,J119,JJ6,31875,239982,0.0111425,54156,447591,6469,3.70162,31875,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.065888,0,0.065888
6,38344,tf_alexnet,130000,232,128,J113,JJ3,12670,156958,0.0110549,35841.4,285739,6469,30.8156,12670,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.065888,0,0.065888
6,38344,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,34768.2,287353,6469,26.4918,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.065888,0,0.065888
6,38344,tf_alexnet,130000,475,1024,J92,JJ2,6259,148947,0.00498911,50516.9,420985,6469,37.5771,6259,0,n2,Standard_NV6,M60,1,0.62,0,1.11411,0,1.11411
6,38344,tf_alexnet,130000,366,512,J95,JJ4,19112,694352,0.0147667,54519.3,450576,6469,10.1912,19112,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.065888,0,0.065888
7,44844,tf_vgg19,130000,14,32,J176,JJ5,25427,953280,0.00573196,44072.9,665363,6500,4.31176,25427,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0611111,0,0.0611111
7,44844,tf_alexnet,130000,339,512,J119,JJ6,31875,239982,0.0111425,52151.4,431023,6500,7.28231,31875,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.122222,0,0.122222
7,44844,tf_resnet50,130000,60,16,J126,JJ7,38344,196980,0.0148885,71039.9,342376,6500,5.28126,38344,0,n2,Standard_NC6,K80,1,0.56,0,1.01111,0,1.01111
7,44844,tf_alexnet,130000,366,512,J95,JJ4,19112,694352,0.0147667,52514.8,434010,6500,13.5072,19112,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.122222,0,0.122222
7,44844,tf_alexnet,130000,475,1024,J92,JJ2,6259,148947,0.00498911,44847,373734,6500,45.5069,6259,0,n3,Standard_NV6,M60,1,0.62,0,1.11944,0,1.11944
7,44844,tf_alexnet,130000,232,128,J113,JJ3,12670,156958,0.0110549,33867.5,270003,6500,34.8671,12670,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0611111,0,0.0611111
7,44844,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,32763.6,270785,6500,31.0109,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0611111,0,0.0611111
8,51307,tf_alexnet,130000,370,1024,J108,JJ8,44844,706931,0.00541212,55949.6,466232,6463,3.45004,44844,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.105323,0,0.105323
8,51307,tf_vgg19,130000,14,32,J176,JJ5,25427,953280,0.00573196,43418,655475,6463,5.74695,25427,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0526615,0,0.0526615
8,51307,tf_alexnet,130000,366,512,J95,JJ4,19112,694352,0.0147667,50575.8,417985,6463,16.932,19112,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0526615,0,0.0526615
